Cum_Pop,Cum_Stress,Strategy
0.19701462730096084,0.38653560384636626,Income
0.19733615227077875,0.3875924627762294,Income
0.19762791480272732,0.3875924627762294,Income
0.19770086847634197,0.3875924627762294,Income
0.19921449038542913,0.3875924627762294,Income
0.19930758285252895,0.3875924627762294,Income
0.19938214882190838,0.3875924627762294,Income
0.20089577073099554,0.3875924627762294,Income
0.20143149732238427,0.3893534066693116,Income
0.20149924084191204,0.3893534066693116,Income
0.20170507681625638,0.390029993584773,Income
0.2021279799630476,0.39142008458581296,Income
0.20219572348257533,0.39164275887326816,Income
0.20316727055505884,0.39164275887326816,Income
0.2032592974165965,0.3919452529858047,Income
0.20335132427813418,0.3922477470983411,Income
0.20341906779766197,0.39247042138579635,Income
0.2034868113171897,0.39247042138579635,Income
0.20865398010862451,0.4094550073183622,Income
0.20882976979975268,0.4100328315071085,Income
0.20896416955531982,0.4104746061597053,Income
0.20903191307484756,0.4104746061597053,Income
0.20923606494529645,0.41114565739238057,Income
0.20930380846482421,0.41136833167983583,Income
0.2093763373865714,0.41136833167983583,Income
0.20956318485239214,0.4119825029925235,Income
0.2096309283719199,0.4119825029925235,Income
0.20981826088134042,0.4125982686531093,Income
0.21074819107747245,0.4125982686531093,Income
0.2108211447510871,0.4125982686531093,Income
0.21088888827061483,0.41282094294056454,Income
0.21108706651751177,0.41282094294056454,Income
0.21137080957161863,0.41375361196682814,Income
0.21165455262572552,0.41375361196682814,Income
0.21194859066249505,0.41375361196682814,Income
0.2120217631476778,0.41399413137168,Income
0.212184321852007,0.4145284650453435,Income
0.21225206537153476,0.4145284650453435,Income
0.21238436236825572,0.41496332788805773,Income
0.21255086713259744,0.4155106323389654,Income
0.21274474705318033,0.4161479194694337,Income
0.2128124905727081,0.416370593756889,Income
0.213010668819605,0.4170220095708964,Income
0.2163200881068443,0.4170220095708964,Income
0.22190508808776319,0.4353800148806003,Income
0.22465583266637373,0.4353800148806003,Income
0.22534049270800907,0.4376305059679101,Income
0.22622124110896388,0.4405255433674593,Income
0.2263438142008918,0.44092844354295224,Income
0.22643181574249918,0.44092844354295224,Income
0.22836516430474688,0.4472833984744672,Income
0.229073465479827,0.4472833984744672,Income
0.24075437690441528,0.4472833984744672,Income
0.24082212042394308,0.44750607276192245,Income
0.24088986394347084,0.44772874704937776,Income
0.24095760746299857,0.447951421336833,Income
0.2412375799128086,0.4488716963122568,Income
0.24161233232078985,0.4501035148832593,Income
0.2417223958944018,0.45046529602483065,Income
0.24179013941392954,0.45068797031228597,Income
0.24185788293345734,0.45091064459974123,Income
0.24232011661281597,0.45243001583859194,Income
0.24292345191412862,0.45243001583859194,Income
0.24299119543365635,0.4526526901260471,Income
0.2433756189064854,0.45391629767832664,Income
0.24357262112588335,0.45391629767832664,Income
0.24366464798742105,0.45421879179086305,Income
0.2437323915069488,0.45421879179086305,Income
0.24422371289872227,0.45421879179086305,Income
0.24461326929802593,0.4554992713739031,Income
0.24468101281755372,0.45572194566135843,Income
0.24475354173930092,0.45596034966047955,Income
0.24484154328090832,0.45624961246685536,Income
0.24520481180745923,0.4574436832926484,Income
0.24795555638606973,0.4664854350835701,Income
0.2480232999055975,0.4667081093710254,Income
0.24813996779492822,0.4667081093710254,Income
0.24820771131445601,0.4669307836584807,Income
0.24870395020831199,0.46856193070940527,Income
0.24912545919347132,0.4699474390736093,Income
0.24992451907140356,0.4699474390736093,Income
0.2499922625909313,0.4701701133610646,Income
0.2533027440965568,0.48105173149277136,Income
0.25353399879429833,0.4818118702543717,Income
0.2538418422829124,0.4828237578851403,Income
0.2539676453858514,0.4828237578851403,Income
0.2540353889053792,0.48304643217259563,Income
0.25416215532116593,0.48304643217259563,Income
0.25437344397139705,0.4837409421414542,Income
0.254505740968118,0.4841758049841685,Income
0.25914474673211935,0.4994243086078464,Income
0.25941378876505344,0.4994243086078464,Income
0.26035735234449037,0.5025258207404385,Income
0.26162088482510165,0.5025258207404385,Income
0.26549537042203714,0.5152613314662972,Income
0.2655631139415649,0.5154840057537524,Income
0.26594699614367295,0.5167458341384752,Income
0.2660147396632007,0.5169685084259305,Income
0.26631735335210727,0.5179632056017075,Income
0.2691667893997066,0.5273293582015657,Income
0.2699758766733994,0.5273293582015657,Income
0.2719741723026887,0.5338977954259496,Income
0.2720419158222165,0.5341204697134049,Income
0.27214198925900374,0.5341204697134049,Income
0.27251985312683685,0.5341204697134049,Income
0.2727482592095823,0.5341204697134049,Income
0.2733970829293874,0.536253166102651,Income
0.27346482644891523,0.5364758403901061,Income
0.27353256996844294,0.5364758403901061,Income
0.2740216266943586,0.5364758403901061,Income
0.274106037829431,0.5367533014592468,Income
0.27428090891843443,0.5367533014592468,Income
0.27442886686199985,0.5367533014592468,Income
0.27481921857022273,0.5380363952384216,Income
0.27488696208975055,0.538259069525877,Income
0.2752891323323903,0.5395810110612411,Income
0.27570685445480797,0.5395810110612411,Income
0.2761482468403839,0.5410318765555562,Income
0.28414105270357276,0.5410318765555562,Income
0.28486456162135165,0.543410064666493,Income
0.28493230514087947,0.543410064666493,Income
0.2851442481935092,0.5441067256689684,Income
0.28521199171303696,0.5443293999564237,Income
0.2852851641982197,0.5443293999564237,Income
0.28669402685127393,0.5489603593393738,Income
0.28676177037080164,0.5489603593393738,Income
0.28686295751104995,0.54929296346906,Income
0.2871467005651568,0.5502256324953235,Income
0.28753739505558845,0.5502256324953235,Income
0.2877415469260374,0.5502256324953235,Income
0.2878092904455651,0.5502256324953235,Income
0.2878770339650929,0.5504483067827788,Income
0.2882665903643965,0.5517287863658188,Income
0.29113646192209663,0.5517287863658188,Income
0.2913886561417242,0.5525577537496715,Income
0.2917280281417617,0.5525577537496715,Income
0.29663084004207285,0.5525577537496715,Income
0.29938158462068337,0.5525577537496715,Income
0.3478884341769087,0.5525577537496715,Income
0.3480036841943757,0.5529365828346906,Income
0.34826498923994453,0.5537954976834631,Income
0.3483327327594723,0.5537954976834631,Income
0.3486017747924065,0.5537954976834631,Income
0.35013374367888733,0.5588311096885487,Income
0.35036024142668765,0.5595756122616838,Income
0.3512037200529391,0.5623481431752466,Income
0.3515364199937383,0.5634417344555683,Income
0.3540642077783142,0.5717506228583602,Income
0.354131951297842,0.5719732971458155,Income
0.35419969481736974,0.5719732971458155,Income
0.3542674383368975,0.5721959714332706,Income
0.3545885900399228,0.5732516034278099,Income
0.35538764991785504,0.5758781290378311,Income
0.3559945620769987,0.5778730612989142,Income
0.3574658795130112,0.5827093107876979,Income
0.35768418910160615,0.5834268987197084,Income
0.357751932621134,0.5836495730071637,Income
0.35797712698361855,0.5843897913270083,Income
0.35854580808751674,0.586259057353966,Income
0.3586619570614879,0.5866408413267796,Income
0.36164605164489894,0.5866408413267796,Income
0.36181255640924065,0.5871881457776873,Income
0.3618802999287684,0.5874108200651426,Income
0.36199696781809915,0.5874108200651426,Income
0.36206471133762697,0.5876334943525978,Income
0.3622037535565873,0.588090528874114,Income
0.3638660054249536,0.5935543836153475,Income
0.3648216185442089,0.5966955028234492,Income
0.3662527959125956,0.6013998111166872,Income
0.36646249191268265,0.6020890860130477,Income
0.36768413451055876,0.6020890860130477,Income
0.36777616137209646,0.6023915801255841,Income
0.36785641305506983,0.6026553689934752,Income
0.36821538325530667,0.6038353111357291,Income
0.3687788867220074,0.6056875581668966,Income
0.36895524071665325,0.6062672372324573,Income
0.36903791490788496,0.6062672372324573,Income
0.3695496860358983,0.6079494390440098,Income
0.36964223045792516,0.6079494390440098,Income
0.369709973977453,0.608172113331465,Income
0.37009938743793036,0.608172113331465,Income
0.37019339241023835,0.6084811095331951,Income
0.3707002236808077,0.6101470739357063,Income
0.37083401916418063,0.6101470739357063,Income
0.37125855628466276,0.6101470739357063,Income
0.3719130203299038,0.6101470739357063,Income
0.3728459888228866,0.6132137598097405,Income
0.37301942984619274,0.6132137598097405,Income
0.3779963673830064,0.6295730518489602,Income
0.37864519110281153,0.6295730518489602,Income
0.3787464209214771,0.6295730518489602,Income
0.3795370568927561,0.6295730518489602,Income
0.37960480041228384,0.6297957261364154,Income
0.3798008609967603,0.6297957261364154,Income
0.37994407689395876,0.6302664796207817,Income
0.3804391146952135,0.6318936786565897,Income
0.3808254146635335,0.6331634542866318,Income
0.38089315818306124,0.6331634542866318,Income
0.3811349727406268,0.6339583035161607,Income
0.3818785506760658,0.636402458884756,Income
0.38207359917236056,0.637043587146683,Income
0.38265406290661025,0.637043587146683,Income
0.38336236408169033,0.6393717871068288,Income
0.38394276820164286,0.6412795869192308,Income
0.385529862022269,0.6412795869192308,Income
0.3855976055417968,0.6415022612066861,Income
0.38566534906132455,0.6415022612066861,Income
0.3858635273082215,0.6415022612066861,Income
0.3859312708277493,0.6417249354941413,Income
0.38643507193069015,0.6433809396757746,Income
0.38685597799852567,0.6433809396757746,Income
0.3870428254643463,0.6433809396757746,Income
0.38715468559609617,0.6433809396757746,Income
0.3872827276223556,0.6438018163464938,Income
0.3875887020672659,0.6448075603936716,Income
0.38792903399297507,0.645926238159218,Income
0.3891094878535431,0.645926238159218,Income
0.3897479949127594,0.6480250234812274,Income
0.3898157384322871,0.6482476977686826,Income
0.3906281559773999,0.6482476977686826,Income
0.39398982313151015,0.6592975641385048,Income
0.39411105219201065,0.6592975641385048,Income
0.3946136013947106,0.6592975641385048,Income
0.39608491883072305,0.6641338136272886,Income
0.3966507973852184,0.6659938676189744,Income
0.39679401328241687,0.6659938676189744,Income
0.39694197122598235,0.6664802083034626,Income
0.3984315258948869,0.6664802083034626,Income
0.39852147641755103,0.6667758774490885,Income
0.39886900270503406,0.6679182032239627,Income
0.400178669199879,0.6722231028745349,Income
0.4004840685023085,0.673226956417012,Income
0.4007762070107905,0.6741872214677199,Income
0.40116655871901336,0.6754703152468946,Income
0.40123908764076066,0.6757087192460157,Income
0.40290133950912693,0.6811725739872493,Income
0.4030031512446252,0.6815072311738658,Income
0.4031299176604119,0.6819239148877522,Income
0.4054709724657151,0.6896190082974022,Income
0.40570688859503545,0.6903944692767222,Income
0.40578012679143205,0.690635204675633,Income
0.40590689320721873,0.690635204675633,Income
0.4061453002657521,0.690635204675633,Income
0.4062130437852798,0.6908578789630883,Income
0.40661095363797645,0.6908578789630883,Income
0.4066786971575042,0.6908578789630883,Income
0.4100230002926891,0.70185066945955,Income
0.4102835913215622,0.7027072373213328,Income
0.4107953624495755,0.7027072373213328,Income
0.4116616327055369,0.7027072373213328,Income
0.41313295014154927,0.7075434868101165,Income
0.4134556972044595,0.7075434868101165,Income
0.4136213802399093,0.7080880902219174,Income
0.4204992199028577,0.7080880902219174,Income
0.4205669634223854,0.7083107645093727,Income
0.42084693587219546,0.7092310394847965,Income
0.42114758296673005,0.7102192724260086,Income
0.42130517742594825,0.7102192724260086,Income
0.4213991823982562,0.7105282686277389,Income
0.42172977212842205,0.7116149236040062,Income
0.42192795037531905,0.7122663394180136,Income
0.4259660629918867,0.7122663394180136,Income
0.4261450406930439,0.7128546426587277,Income
0.4265083092195948,0.7140487134845207,Income
0.4267167357061259,0.7147338154647344,Income
0.4269499292233963,0.7155003271644416,Income
0.4286301751254196,0.7155003271644416,Income
0.42874061061095375,0.7155003271644416,Income
0.42961119951628496,0.7183619701011011,Income
0.42974533642699636,0.7188028807774627,Income
0.4333222213554704,0.7305601722248158,Income
0.43379979555482606,0.7321299680560608,Income
0.4338864943885529,0.7324149488358889,Income
0.4339597325849496,0.7324149488358889,Income
0.43445597147880555,0.7340460958868135,Income
0.4365491161646561,0.7340460958868135,Income
0.43668141316137704,0.7344809587295278,Income
0.4397935504484828,0.7344809587295278,Income
0.4400539504406308,0.73533689864982,Income
0.44019244393708296,0.73533689864982,Income
0.44027381609786936,0.7356043705504255,Income
0.4418342033907921,0.7407333944190984,Income
0.44389037705086043,0.7474920778744556,Income
0.44398494835899155,0.7478029356332289,Income
0.44456505237515254,0.7497097489985375,Income
0.4449469889833797,0.7509651821777246,Income
0.4455740846467314,0.7530264580160121,Income
0.447063639315636,0.7579226536497218,Income
0.44731762602879027,0.7587575129952207,Income
0.44775756667074273,0.7587575129952207,Income
0.46642590780468984,0.8201207192317903,Income
0.4786149125616164,0.8201207192317903,Income
0.4786874414833635,0.8203591232309114,Income
0.4788189330096373,0.8203591232309114,Income
0.48192738843645666,0.8305766776490834,Income
0.48353521448379916,0.8358616336410324,Income
0.48418403820360434,0.8379943300302783,Income
0.48441981681358,0.8379943300302783,Income
0.4844875603331078,0.8382170043177336,Income
0.4846287567959891,0.8386811198815909,Income
0.48469650031551686,0.8389037941690461,Income
0.48520827144353024,0.8405859959805986,Income
0.48551136814373097,0.8415822808240454,Income
0.4857515995352451,0.8423719261554764,Income
0.4862525994436535,0.8440187227553233,Income
0.48646526531963674,0.8447177596924458,Income
0.4879365827556491,0.8495540091812297,Income
0.4882631315848753,0.8506273816362504,Income
0.4883912596454045,0.8506273816362504,Income
0.4884920687768138,0.8509587432434126,Income
0.4886587557712229,0.8515066466881537,Income
0.49039718184012215,0.8572208875319163,Income
0.4904649253596499,0.8574435618193715,Income
0.49084880756175797,0.8587053902040943,Income
0.4910120694438199,0.8592420352368615,Income
0.4914099792965166,0.8605499727862875,Income
0.492713792073839,0.8605499727862875,Income
0.4929495706838146,0.8613249817368042,Income
0.4932454283115187,0.8622974716058933,Income
0.4941485700102886,0.8652661162179036,Income
0.49545823650513354,0.8695710158684758,Income
0.4958421187072416,0.8708328442531986,Income
0.49590986222676936,0.8708328442531986,Income
0.4975721140951355,0.8708328442531986,Income
0.49765458099119747,0.8708328442531986,Income
0.49779921408282446,0.8713082560836586,Income
0.49831098521083783,0.872990457895211,Income
0.49837872873036554,0.8732131321826663,Income
0.5008103031038968,0.8732131321826663,Income
0.5021141158812195,0.8732131321826663,Income
0.5022422439417487,0.8732131321826663,Income
0.5027748983645268,0.8732131321826663,Income
0.5030923912400623,0.8732131321826663,Income
0.5034903010927589,0.8745210697320923,Income
0.5035580446122867,0.8747437440195476,Income
0.5036424577796647,0.8750212117689171,Income
0.5037573054006256,0.8750212117689171,Income
0.5042428448830074,0.8750212117689171,Income
0.5063674781116049,0.882004923178948,Income
0.5080812875403782,0.882004923178948,Income
0.5083763451171165,0.8829747832647024,Income
0.508539604966873,0.8835114216172408,Income
0.5086414167023712,0.8835114216172408,Income
0.508766535595763,0.8835114216172408,Income
0.5088342791152908,0.8835114216172408,Income
0.5091360737850462,0.8835114216172408,Income
0.5094341804975986,0.8844913042726734,Income
0.5096076215209048,0.8844913042726734,Income
0.5098219315321068,0.8851957455147524,Income
0.511554661048449,0.8851957455147524,Income
0.5131880948236082,0.8905648746141026,Income
0.5132613330200048,0.8905648746141026,Income
0.5134603763516461,0.8905648746141026,Income
0.5136846101110237,0.8905648746141026,Income
0.513812738171553,0.8905648746141026,Income
0.5139539346344344,0.8905648746141026,Income
0.5146027583542396,0.8926975710033486,Income
0.5146705018737674,0.8926975710033486,Income
0.5148038306042907,0.8931358251754609,Income
0.5149142660898248,0.8931358251754609,Income
0.52554228131394,0.8931358251754609,Income
0.5257100860764214,0.8931358251754609,Income
0.525820817601136,0.8934998018855065,Income
0.5259616570556693,0.8939627439558688,Income
0.526359566908366,0.895270681505295,Income
0.526662220565949,0.8962655100589016,Income
0.5286433669232699,0.8962655100589016,Income
0.5290171898901632,0.8974942735386802,Income
